Danceable,Energetic,Live,Acoustic,Happy,Speechy,Instrumental,date
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
61.8,56.6,12.0,26.5,45.6,6.0,8.2,2025-02-06
